                MSCBC01%3A1000,BC3 1    eniq_oss_1 MSCBC01 1   2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         12       38    (NULL)      (NULL)          62            62          97           92 
                MSCBC01%3A1000,BC7 402  eniq_oss_1 MSCBC01 402 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         34       35    (NULL)      (NULL)          34            69          27           46 
                MSCBC01%3A1000,BC7 403  eniq_oss_1 MSCBC01 403 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         76       90    (NULL)      (NULL)          21            67          85           96 
                MSCBC01%3A1000,BC7 404  eniq_oss_1 MSCBC01 404 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         70       83    (NULL)      (NULL)          41            30          90           21 
                MSCBC01%3A1000,BC7 405  eniq_oss_1 MSCBC01 405 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         72       37    (NULL)      (NULL)          56             5          32           33 
                MSCBC01%3A1000,BC7 406  eniq_oss_1 MSCBC01 406 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)          9       96    (NULL)      (NULL)          35            89          62           11 
                MSCBC01%3A1000,BC7 407  eniq_oss_1 MSCBC01 407 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         93       87    (NULL)      (NULL)          11            81          39           53 
                MSCBC01%3A1000,BC7 408  eniq_oss_1 MSCBC01 408 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         62        0    (NULL)      (NULL)          29            45          92           43 
                MSCBC01%3A1000,BC7 409  eniq_oss_1 MSCBC01 409 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         22       68    (NULL)      (NULL)          34            31          46           22 
                MSCBC01%3A1000,BC7 410  eniq_oss_1 MSCBC01 410 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         49       47    (NULL)      (NULL)          74            14          66           11 
                MSCBC01%3A1000,BC7 411  eniq_oss_1 MSCBC01 411 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         36       83    (NULL)      (NULL)          18            43          54           38 
                MSCBC01%3A1000,BC7 412  eniq_oss_1 MSCBC01 412 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         44       85    (NULL)      (NULL)          80            63          86           24 
                MSCBC01%3A1000,BC7 413  eniq_oss_1 MSCBC01 413 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         55       27    (NULL)      (NULL)          64            56          98           31 
                MSCBC01%3A1000,BC7 414  eniq_oss_1 MSCBC01 414 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         62       63    (NULL)      (NULL)          33            80          16           31 
                MSCBC01%3A1000,BC7 415  eniq_oss_1 MSCBC01 415 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         49        7    (NULL)      (NULL)          22            85          23           73 
                MSCBC01%3A1000,BC7 416  eniq_oss_1 MSCBC01 416 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         61       52    (NULL)      (NULL)          12            28          90           20 
                MSCBC01%3A1000,BC7 417  eniq_oss_1 MSCBC01 417 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         88       51    (NULL)      (NULL)          81            65          41           81 
                MSCBC01%3A1000,BC7 418  eniq_oss_1 MSCBC01 418 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         61       93    (NULL)      (NULL)          96            73          64           64 
                MSCBC01%3A1000,BC7 419  eniq_oss_1 MSCBC01 419 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)          2       37    (NULL)      (NULL)          33            77          69           40 
                MSCBC01%3A1000,BC7 420  eniq_oss_1 MSCBC01 420 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         38       12    (NULL)      (NULL)          23            62          40           14 
                MSCBC01%3A1000,BC7 421  eniq_oss_1 MSCBC01 421 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         51       76    (NULL)      (NULL)          64            26          19           80 
                MSCBC01%3A1000,BC7 422  eniq_oss_1 MSCBC01 422 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         32       28    (NULL)      (NULL)          46            86          19           32 
                MSCBC01%3A1000,BC7 423  eniq_oss_1 MSCBC01 423 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         37       37    (NULL)      (NULL)          33            80          59           91 
                MSCBC01%3A1000,BC7 424  eniq_oss_1 MSCBC01 424 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         42       87    (NULL)      (NULL)          98            57          42           19 
                MSCBC01%3A1000,BC7 425  eniq_oss_1 MSCBC01 425 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         21        8    (NULL)      (NULL)          86            86          22           78 
                MSCBC01%3A1000,BC7 426  eniq_oss_1 MSCBC01 426 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         23       14    (NULL)      (NULL)          99            26           9           77 
                MSCBC01%3A1000,BC7 427  eniq_oss_1 MSCBC01 427 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         72        1    (NULL)      (NULL)          53            33          70           48 
                MSCBC01%3A1000,BC7 428  eniq_oss_1 MSCBC01 428 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         19       25    (NULL)      (NULL)          55            88          14           42 
                MSCBC01%3A1000,BC7 429  eniq_oss_1 MSCBC01 429 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         17       73    (NULL)      (NULL)          98            78          23           35 
                MSCBC01%3A1000,BC7 430  eniq_oss_1 MSCBC01 430 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         33       11    (NULL)      (NULL)          63            82          36           38 
                MSCBC01%3A1000,BC7 431  eniq_oss_1 MSCBC01 431 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)         39       47    (NULL)      (NULL)          87            96          76           98 
                MSCBC01%3A1000,BC7 432  eniq_oss_1 MSCBC01 432 2023-11-22    2023       11     22      10 2023-11-22 10:00:00.0      0 15MIN           1108        0              15 LOADED               eniq_oss_1 +0000                    0 2023-11-22 10:00:00.0      (NULL)      (NULL)    (NULL)          2        0    (NULL)      (NULL)          47            12          55           96 
